,Scaler,Clusters,n_init,Init,Metric,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Dunn Index,Silhouette Score Norm,Dunn Index Norm,Davies-Bouldin Score Norm,Calinski-Harabasz Score Norm,Combined Score
104,PowerTransformer,3,10,k-means++,euclidean,0.2313974324815601,1.4433960056730781,42.62539088056065,1.2493094826035471,0.198335420326183,0.38860194072308374,0.20369528010722088,0.24999920148654078,0.26015796066075714
106,PowerTransformer,3,10,random,euclidean,0.2313974324815601,1.4433960056730781,42.62539088056065,1.2493094826035471,0.198335420326183,0.38860194072308374,0.20369528010722088,0.24999920148654078,0.26015796066075714
16,RobustScaler,4,10,k-means++,euclidean,0.22600202605107775,1.3777785262699127,34.81913884459178,1.2958402125683812,0.16071614402893988,0.44698702544733204,0.3558181348262567,0.0716375301176616,0.2587897086050475
8,RobustScaler,3,10,k-means++,euclidean,0.22143648418323367,1.390230322938686,35.8023271933815,1.3215024745542785,0.12888306839580307,0.4791871078744681,0.3269507831257064,0.09410197481564508,0.25728073355290565
14,RobustScaler,3,20,random,euclidean,0.22082016741144886,1.395348245824284,35.77079866307032,1.3180627158027116,0.12458582198385393,0.47487102243387896,0.3150857580337567,0.09338159308364428,0.2519810488837835
18,RobustScaler,4,10,random,euclidean,0.21222012861097442,1.3358549086722693,34.766228026892584,1.2731064198380178,0.06462236233154095,0.41846148080900597,0.4530108409026053,0.07042859376320648,0.25163081945158966
10,RobustScaler,3,10,random,euclidean,0.22149696777220051,1.4103514033349545,35.75306709910077,1.3314978872243197,0.12930478803344478,0.49172899183019436,0.28030351447484886,0.09297645225921003,0.24857843664942453
30,RobustScaler,5,20,random,euclidean,0.21494108943639378,1.2915237846975736,32.142470666247306,1.208435863185088,0.08359416332638732,0.33731519464072135,0.5557849369708076,0.010479498351632593,0.24679344832238723
6,RobustScaler,2,20,random,euclidean,0.24468261895313168,1.5312590087152176,41.428805716301845,1.2799185954648515,0.2909659027511679,0.4270091535282979,0.0,0.22265894538809466,0.23515850041689013
4,RobustScaler,2,20,k-means++,euclidean,0.24468261895313168,1.5312590087152176,41.428805716301845,1.2799185954648515,0.2909659027511679,0.4270091535282979,0.0,0.22265894538809466,0.23515850041689013
2,RobustScaler,2,10,random,euclidean,0.24468261895313168,1.5312590087152176,41.428805716301845,1.2799185954648515,0.2909659027511679,0.4270091535282979,0.0,0.22265894538809466,0.23515850041689013
0,RobustScaler,2,10,k-means++,euclidean,0.24468261895313168,1.5312590087152176,41.428805716301845,1.2799185954648515,0.2909659027511679,0.4270091535282979,0.0,0.22265894538809466,0.23515850041689013
31,RobustScaler,5,20,random,manhattan,0.2102642044914782,1.2659441391519288,31.9468073154695,1.1418159482456187,0.050984752113325774,0.2537229238768041,0.6150869512892184,0.006008871204371471,0.23145087462092992
24,RobustScaler,5,10,k-means++,euclidean,0.2113951811902648,1.2965714039696992,32.02360482592168,1.174154452413299,0.05887044626178177,0.2943001146303642,0.5440828987304674,0.007763584254642576,0.226254260969314
25,RobustScaler,5,10,k-means++,manhattan,0.20638486194736477,1.2369628751193005,31.748529732846222,1.0950334225456124,0.023936176459386418,0.19502189492940816,0.6822750337652554,0.001478512606068882,0.22567790444002975
59,StandardScaler,5,10,random,manhattan,0.2349103353781794,1.377392469257331,34.66240415425312,1.1324841481922356,0.2228290087844471,0.24201371714056163,0.3567131416959568,0.06805636707021238,0.22240305867279447
120,PowerTransformer,5,10,k-means++,euclidean,0.2096318962283108,1.4003638288579505,34.47561178030523,1.2210873075342144,0.04657600560579014,0.35318977152283987,0.30345799030934006,0.06378842902993477,0.1917530491169762
29,RobustScaler,5,20,k-means++,manhattan,0.20295190381787523,1.3113924567685524,32.00762891649661,1.0885439547016296,0.0,0.18687914431766037,0.5097228336653296,0.007398557620405778,0.17600013390084893
27,RobustScaler,5,10,random,manhattan,0.215611609774378,1.2783261516068614,31.68382052737202,0.9396082626259293,0.08826934214424952,0.0,0.5863813823014506,0.0,0.16866268111142504
