,Timestamp,AccX,AccY,AccZ,Module
152,12:58:05.340000,-0.30326,-2.15584,-0.00145,2.1770656479996187
153,12:58:05.400000,-0.06826,-2.16584,-0.00691,2.1669264134483206
154,12:58:05.460000,-0.24526,-1.51849,-0.02837,1.5384307604179006
155,12:58:05.530000,-0.04826,-1.28249,0.00365,1.2834028791459056
156,12:58:05.590000,0.16674,-1.11649,0.02448,1.1291374664317892
157,12:58:05.650000,-0.13726,-0.84149,-0.00793,0.8526480004081401
158,12:58:05.710000,-0.11726,-0.73349,-0.00634,0.7428308578000782
159,12:58:05.770000,1.06912,-1.07649,0.12627,1.522429770925411
160,12:58:05.840000,1.90274,-1.93849,0.08299,2.7175449081477936
161,12:58:05.900000,0.24833,-1.60649,0.01316,1.625623294185956
162,12:58:05.960000,-0.47667,-2.25384,-0.04616,2.304157064980597
163,12:58:06.030000,-0.51667,-2.83361,-0.03505,2.880541966974271
164,12:58:06.090000,-0.35967,-2.74561,-0.02772,2.7692065974571127
165,12:58:06.160000,-0.27067,-2.09977,-0.02911,2.1173435464987724
166,12:58:06.220000,-0.11726,-1.55961,-0.01003,1.5640440724608753
167,12:58:06.280000,-0.03926,-1.59961,-0.00396,1.6000966162391568
168,12:58:06.340000,-0.12726,-1.13549,-0.01157,1.1426576532802817
