,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,seconds
359,12:54:53.950000,-0.24894,-0.90264,0.45054,1.06667,-2.56667,0.13333,46493.95
360,12:54:53.980000,0.67519,-0.69258,0.69033,0.9,-2.03333,0.16667,46493.98
361,12:54:54.020000,-0.67,-0.63846,-0.044,1.16667,-1.53333,0.03333,46494.02
362,12:54:54.050000,-0.67,-0.63846,-0.044,1.16667,-1.53333,0.03333,46494.05
363,12:54:54.080000,-0.67,-0.63846,-0.044,1.16667,-1.53333,0.03333,46494.08
364,12:54:54.100000,2.19691,-1.10916,0.91543,0.56667,-0.9,0.06667,46494.1
365,12:54:54.140000,0.76493,-0.01923,0.1294,1.1,-0.53333,-0.0,46494.14
366,12:54:54.160000,1.23711,-0.37399,1.56929,0.36667,-1.36667,0.06667,46494.16
367,12:54:54.190000,1.52778,0.10701,1.52432,0.6,-0.3,0.03333,46494.19
368,12:54:54.230000,1.52778,0.10701,1.52432,0.6,-0.3,0.03333,46494.23
369,12:54:54.260000,0.97318,0.046,1.08686,0.16667,-0.6,-0.0,46494.26
370,12:54:54.290000,1.77718,0.017,1.52366,0.0,-0.76667,-0.0,46494.29
371,12:54:54.320000,1.62018,-0.052,0.90235,0.2,0.16667,-0.03333,46494.32
372,12:54:54.350000,1.62018,-0.052,0.90235,0.2,0.16667,-0.03333,46494.35
373,12:54:54.380000,1.33618,-0.19699,0.49367,0.03333,-0.1,-0.0,46494.38
374,12:54:54.410000,1.66478,-0.20699,0.63007,0.0,-0.2,-0.0,46494.41
375,12:54:54.440000,1.66478,-0.20699,0.63007,0.0,-0.2,-0.0,46494.44
376,12:54:54.470000,1.05678,-0.13675,0.23278,0.06667,0.23333,0.1,46494.47
377,12:54:54.510000,0.96541,-0.15675,0.05968,0.0,-0.06667,-0.0,46494.51
378,12:54:54.530000,0.96541,-0.15675,0.05968,0.0,-0.06667,-0.0,46494.53
379,12:54:54.560000,0.97211,-0.40223,0.42072,0.0,0.06667,0.03333,46494.56
380,12:54:54.590000,0.97211,-0.40223,0.42072,0.0,0.06667,0.03333,46494.59
381,12:54:54.620000,0.74711,-0.38223,0.10002,0.0,0.13333,-0.0,46494.62
382,12:54:54.660000,0.87293,-0.39223,0.0705,0.03333,0.03333,-0.0,46494.66
383,12:54:54.690000,0.70593,-0.30323,0.14943,0.03333,0.13333,0.03333,46494.69
384,12:54:54.720000,0.64793,-0.44123,0.05674,-0.03333,0.0,-0.0,46494.72
385,12:54:54.750000,0.64793,-0.44123,0.05674,-0.03333,0.0,-0.0,46494.75
386,12:54:54.790000,0.53991,-0.33323,0.2685,0.06667,0.06667,-0.03333,46494.79
387,12:54:54.830000,0.55891,-0.23523,0.26222,0.0,0.03333,-0.03333,46494.83
388,12:54:54.860000,0.69711,-0.35323,0.40438,0.03333,0.06667,-0.0,46494.86
389,12:54:54.890000,0.66811,-0.23523,0.37003,0.03333,0.06667,-0.03333,46494.89
390,12:54:54.920000,0.65811,-0.27423,0.2667,-0.03333,0.06667,-0.03333,46494.92
391,12:54:54.960000,0.59158,-0.26423,0.29902,0.0,0.1,-0.0,46494.96
392,12:54:54.990000,0.56258,-0.20523,0.26888,0.0,0.13333,-0.0,46494.99
393,12:54:55.030000,0.26235,-0.20523,0.21145,-0.03333,0.03333,-0.06667,46495.03
394,12:54:55.050000,0.41935,-0.33323,0.3907,-0.06667,0.03333,-0.03333,46495.05
395,12:54:55.090000,0.48835,-0.45139,0.21801,0.0,0.16667,-0.0,46495.09
396,12:54:55.110000,0.26748,-0.14723,0.21984,0.03333,0.2,-0.03333,46495.11
397,12:54:55.140000,0.28648,-0.49039,0.32517,-0.16667,0.0,-0.03333,46495.14
398,12:54:55.170000,0.52248,-0.61839,0.38744,-0.13333,0.06667,-0.03333,46495.17
399,12:54:55.210000,0.29648,-0.23539,0.07621,0.03333,0.4,-0.06667,46495.21
400,12:54:55.240000,0.05802,-0.26539,0.08078,0.0,0.43333,-0.1,46495.24
401,12:54:55.270000,0.00902,-0.45139,0.15485,-0.06667,0.23333,-0.06667,46495.27
402,12:54:55.300000,0.67602,-0.45139,0.53774,0.0,0.36667,-0.06667,46495.3
403,12:54:55.330000,0.43102,-0.21639,0.39748,0.0,0.56667,-0.06667,46495.33
404,12:54:55.360000,0.233,-0.40239,0.41808,-0.13333,0.43333,-0.06667,46495.36
405,12:54:55.390000,0.733,-0.29439,0.5125,-0.13333,0.6,-0.03333,46495.39
406,12:54:55.420000,0.733,-0.29439,0.5125,-0.13333,0.6,-0.03333,46495.42
407,12:54:55.460000,0.46849,-0.43316,0.81222,-0.3,1.13333,-0.03333,46495.46
408,12:54:55.490000,0.59649,-0.47216,0.61865,-0.4,1.06667,-0.03333,46495.49
409,12:54:55.520000,0.79932,-0.52116,0.60786,-0.36667,0.83333,-0.1,46495.52
410,12:54:55.540000,0.79932,-0.52116,0.60786,-0.36667,0.83333,-0.1,46495.54
411,12:54:55.570000,0.79383,-0.23616,0.7007,-0.4,2.0,-0.0,46495.57
412,12:54:55.600000,0.79383,-0.23616,0.7007,-0.4,2.0,-0.0,46495.6
413,12:54:55.630000,0.79383,-0.23616,0.7007,-0.4,2.0,-0.0,46495.63
414,12:54:55.670000,0.79383,-0.23616,0.7007,-0.4,2.0,-0.0,46495.67
415,12:54:55.700000,0.6146,-0.39738,0.23588,-0.93333,1.56667,0.06667,46495.7
416,12:54:55.730000,0.7154,-0.65471,0.26152,-0.9,1.6,-0.0,46495.73
417,12:54:55.760000,0.7021,-0.72058,0.25956,-0.86667,2.13333,0.13333,46495.76
418,12:54:55.790000,0.41761,-0.65158,0.14426,-1.1,2.2,0.26667,46495.79
419,12:54:55.820000,0.41761,-0.65158,0.14426,-1.1,2.2,0.26667,46495.82
420,12:54:55.850000,0.13664,-0.81058,-0.25033,-1.06667,1.73333,0.06667,46495.85
421,12:54:55.880000,-0.13281,-0.63864,-0.3021,-1.03333,1.66667,0.1,46495.88
422,12:54:55.910000,-0.13281,-0.63864,-0.3021,-1.03333,1.66667,0.1,46495.91
423,12:54:55.940000,-0.09488,-0.412,-0.14736,-1.23333,1.13333,-0.06667,46495.94
424,12:54:55.970000,0.35385,-0.539,-0.04579,-1.23333,1.16667,-0.06667,46495.97
425,12:54:56.010000,0.35385,-0.539,-0.04579,-1.23333,1.16667,-0.06667,46496.01
426,12:54:56.040000,-0.02854,-0.86236,-0.3418,-1.13333,1.0,-0.03333,46496.04
427,12:54:56.070000,0.31665,-0.65042,-0.45251,-1.0,0.5,-0.0,46496.07
428,12:54:56.100000,0.31665,-0.65042,-0.45251,-1.0,0.5,-0.0,46496.1
429,12:54:56.130000,0.31665,-0.65042,-0.45251,-1.0,0.5,-0.0,46496.13
430,12:54:56.160000,-0.15457,-0.21431,-1.41714,-0.7,0.0,-0.06667,46496.16
431,12:54:56.190000,-0.15457,-0.21431,-1.41714,-0.7,0.0,-0.06667,46496.19
432,12:54:56.230000,0.28643,-0.719,-1.01547,-0.76667,0.26667,-0.06667,46496.23
433,12:54:56.270000,-0.21676,-0.523,-1.99522,-0.36667,0.16667,-0.2,46496.27
434,12:54:56.300000,0.85224,-1.08631,-1.57105,-0.43333,-0.16667,-0.1,46496.3
435,12:54:56.330000,0.60724,-1.02731,-1.41764,-0.1,0.16667,-0.13333,46496.33
436,12:54:56.360000,0.18524,-0.80231,-1.23243,0.03333,0.3,-0.2,46496.36
437,12:54:56.390000,0.25424,-0.76231,0.00269,-0.26667,-0.26667,-0.1,46496.39
438,12:54:56.420000,0.99924,-1.22331,0.00689,-0.1,0.06667,-0.1,46496.42
439,12:54:56.450000,0.99924,-1.22331,0.00689,-0.1,0.06667,-0.1,46496.45
440,12:54:56.480000,-0.01196,-0.51342,-0.17545,0.0,-0.03333,-0.16667,46496.48
441,12:54:56.510000,-0.01196,-0.51342,-0.17545,0.0,-0.03333,-0.16667,46496.51
442,12:54:56.540000,0.56604,-0.89542,-0.07442,0.06667,0.06667,-0.0,46496.54
443,12:54:56.570000,0.56604,-0.89542,-0.07442,0.06667,0.06667,-0.0,46496.57
444,12:54:56.600000,0.18404,-0.61736,-0.0,-0.1,-0.16667,-0.03333,46496.6
445,12:54:56.630000,0.18404,-0.61736,-0.0,-0.1,-0.16667,-0.03333,46496.63
446,12:54:56.660000,0.18404,-0.61736,-0.0,-0.1,-0.16667,-0.03333,46496.66
447,12:54:56.690000,0.18404,-0.61736,-0.0,-0.1,-0.16667,-0.03333,46496.69
448,12:54:56.730000,0.40004,-0.70536,0.00687,0.0,-0.23333,-0.0,46496.73
449,12:54:56.750000,0.40004,-0.70536,0.00687,0.0,-0.23333,-0.0,46496.75
450,12:54:56.790000,0.33104,-0.67536,0.0043,0.26667,0.13333,-0.06667,46496.79
451,12:54:56.820000,0.13504,-0.49521,-0.00012,0.16667,-0.06667,-0.0,46496.82
452,12:54:56.850000,0.25204,-0.55321,0.00132,0.13333,-0.16667,-0.0,46496.85
453,12:54:56.870000,0.48804,-0.61221,-0.28698,0.23333,0.0,-0.03333,46496.87
454,12:54:56.910000,0.10678,-0.62221,-0.45002,0.33333,-0.1,-0.0,46496.91
455,12:54:56.940000,0.10678,-0.62221,-0.45002,0.33333,-0.1,-0.0,46496.94
456,12:54:56.970000,0.52704,-0.63221,-0.22954,0.33333,-0.4,-0.03333,46496.97
457,12:54:57,0.31104,-0.422,-0.52339,0.56667,-0.06667,-0.03333,46497.0
458,12:54:57.030000,0.04824,-0.265,-0.00647,0.5,-0.66667,-0.03333,46497.03
459,12:54:57.060000,0.37637,-0.539,0.00924,0.5,-0.66667,-0.06667,46497.06
460,12:54:57.090000,0.05043,-0.814,-0.0077,0.73333,-0.36667,-0.0,46497.09
461,12:54:57.120000,0.05043,-0.814,-0.0077,0.73333,-0.36667,-0.0,46497.12
462,12:54:57.150000,0.33027,-0.431,0.01371,0.43333,-0.93333,0.03333,46497.15
463,12:54:57.180000,0.33027,-0.431,0.01371,0.43333,-0.93333,0.03333,46497.18
464,12:54:57.260000,0.13758,-0.86779,-0.04944,0.73333,-1.16667,-0.0,46497.26
465,12:54:57.290000,0.13758,-0.86779,-0.04944,0.73333,-1.16667,-0.0,46497.29
466,12:54:57.320000,0.13758,-0.86779,-0.04944,0.73333,-1.16667,-0.0,46497.32
467,12:54:57.350000,0.24812,-0.15764,0.00639,0.76667,-1.1,0.13333,46497.35
468,12:54:57.380000,0.01783,-0.33464,-0.13889,0.53333,-1.16667,0.1,46497.38
469,12:54:57.410000,0.66698,-0.95164,0.11282,0.83333,-1.46667,0.03333,46497.41
470,12:54:57.440000,0.61219,-0.43758,0.07024,0.93333,-1.33333,0.13333,46497.44
471,12:54:57.470000,0.61219,-0.43758,0.07024,0.93333,-1.33333,0.13333,46497.47
472,12:54:57.500000,0.45654,-0.59069,0.05606,0.86667,-1.73333,-0.0,46497.5
473,12:54:57.530000,0.83961,-0.65969,0.19591,0.8,-1.5,0.16667,46497.53
474,12:54:57.570000,0.83961,-0.65969,0.19591,0.8,-1.5,0.16667,46497.57
475,12:54:57.590000,0.7454,-0.13846,0.63499,0.76667,-1.96667,0.03333,46497.59
476,12:54:57.620000,1.34906,0.08362,0.80733,0.6,-1.63333,0.2,46497.62
477,12:54:57.650000,1.34906,0.08362,0.80733,0.6,-1.63333,0.2,46497.65
478,12:54:57.690000,0.73483,0.05784,-0.15472,0.7,-1.03333,0.1,46497.69
479,12:54:57.720000,2.05648,0.21577,0.67866,0.43333,-1.26667,0.2,46497.72
480,12:54:57.750000,1.92102,0.12725,0.5806,0.6,-0.73333,0.16667,46497.75
481,12:54:57.780000,1.06148,0.45001,0.10286,0.8,-0.6,-0.0,46497.78
482,12:54:57.810000,1.55111,0.57317,-0.12346,0.1,-1.76667,0.06667,46497.81
483,12:54:57.840000,1.55111,0.57317,-0.12346,0.1,-1.76667,0.06667,46497.84
484,12:54:57.870000,1.27278,1.06582,0.24032,0.86667,-0.93333,-0.06667,46497.87
485,12:54:57.900000,0.92418,1.40882,-0.23383,0.36667,-1.3,-0.06667,46497.9
486,12:54:57.930000,1.58654,0.65382,0.04427,0.0,-1.73333,-0.03333,46497.93
487,12:54:57.970000,2.394,-0.18918,0.72935,0.2,-1.63333,-0.1,46497.97
488,12:54:57.990000,2.28375,0.75622,1.03234,0.8,-0.5,0.03333,46497.99
489,12:54:58.020000,1.40175,0.82522,0.68515,0.46667,-0.13333,0.13333,46498.02
490,12:54:58.060000,1.77375,0.25622,1.14693,0.3,-0.5,-0.06667,46498.06
491,12:54:58.090000,1.77375,0.25622,1.14693,0.3,-0.5,-0.06667,46498.09
492,12:54:58.120000,0.94975,0.34422,0.75361,0.1,0.2,0.1,46498.12
493,12:54:58.150000,1.06775,0.59022,0.25816,0.06667,-0.23333,-0.13333,46498.15
494,12:54:58.180000,1.89175,0.10482,0.8525,0.03333,-0.13333,-0.0,46498.18
495,12:54:58.210000,1.89175,0.10482,0.8525,0.03333,-0.13333,-0.0,46498.21
496,12:54:58.240000,1.17699,0.14382,0.38726,0.0,0.03333,-0.0,46498.24
497,12:54:58.270000,1.237,0.14846,0.18131,0.06667,0.13333,0.03333,46498.27
498,12:54:58.300000,0.953,0.18746,0.00917,0.03333,0.0,-0.0,46498.3
499,12:54:58.330000,1.237,0.26646,0.24418,0.0,-0.1,-0.06667,46498.33
500,12:54:58.360000,1.375,0.10946,0.35758,0.0,0.0,-0.0,46498.36
501,12:54:58.390000,1.24983,-0.13283,0.3302,0.03333,0.06667,-0.0,46498.39
502,12:54:58.430000,0.70354,0.13217,0.13873,0.03333,0.0,-0.03333,46498.43
503,12:54:58.450000,1.02754,-0.12283,0.54247,-0.06667,-0.03333,-0.0,46498.45
504,12:54:58.490000,0.79254,-0.03483,0.26223,0.0,0.13333,-0.0,46498.49
505,12:54:58.520000,0.53218,-0.179,0.24081,-0.03333,-0.06667,-0.03333,46498.52
506,12:54:58.550000,0.97318,-0.346,0.62915,-0.16667,-0.13333,-0.0,46498.55
507,12:54:58.580000,1.07118,-0.434,0.5539,-0.13333,0.0,-0.0,46498.58
508,12:54:58.610000,0.25278,-0.17699,-0.23738,0.13333,0.3,-0.0,46498.61
509,12:54:58.640000,-0.02559,-0.05999,-0.11439,0.1,0.06667,-0.03333,46498.64
510,12:54:58.670000,0.53111,-0.52975,0.57759,-0.06667,0.0,-0.0,46498.67
511,12:54:58.700000,0.10793,-0.69623,0.20158,0.06667,0.23333,-0.0,46498.7
512,12:54:58.740000,-0.02907,-0.50023,0.32543,0.06667,0.16667,-0.03333,46498.74
513,12:54:58.770000,-0.04909,-0.76423,0.52301,-0.13333,0.13333,-0.03333,46498.77
514,12:54:58.800000,-0.09809,-0.91239,0.57373,0.0,0.33333,-0.06667,46498.8
515,12:54:58.830000,-0.16589,-1.01039,0.88937,0.0,0.66667,-0.06667,46498.83
516,12:54:58.860000,-0.16589,-1.01039,0.88937,0.0,0.66667,-0.06667,46498.86
517,12:54:58.890000,-0.23598,-1.43316,1.86191,-0.3,1.73333,-0.0,46498.89
518,12:54:58.920000,-0.23598,-1.43316,1.86191,-0.3,1.73333,-0.0,46498.92
519,12:54:58.950000,-0.48352,-1.44316,1.82204,-0.03333,2.43333,-0.03333,46498.95
520,12:54:58.980000,-0.29364,-1.39416,1.19063,-0.9,2.23333,-0.03333,46498.98
521,12:54:59.010000,-0.02563,-1.49216,1.0401,-0.93333,2.4,-0.0,46499.01
522,12:54:59.040000,-0.09194,-1.49351,0.77878,-0.8,2.56667,-0.0,46499.04
523,12:54:59.070000,-0.09194,-1.49351,0.77878,-0.8,2.56667,-0.0,46499.07
524,12:54:59.100000,-0.09272,-1.07438,0.52592,-0.93333,2.46667,-0.03333,46499.1
525,12:54:59.130000,-0.09272,-1.07438,0.52592,-0.93333,2.46667,-0.03333,46499.13
526,12:54:59.160000,-0.56286,-0.50458,-0.4386,-1.03333,2.03333,0.1,46499.16
527,12:54:59.190000,0.09365,-0.636,-0.0547,-1.23333,1.73333,0.1,46499.19
528,12:54:59.230000,0.09219,-0.82569,-0.10984,-1.33333,1.83333,0.13333,46499.23
529,12:54:59.260000,-0.50988,-0.23664,-0.27397,-0.9,1.56667,0.1,46499.26
530,12:54:59.290000,-0.50988,-0.23664,-0.27397,-0.9,1.56667,0.1,46499.29
531,12:54:59.330000,-0.38215,-0.66279,-0.21221,-1.2,1.3,0.13333,46499.33
532,12:54:59.350000,-0.38215,-0.66279,-0.21221,-1.2,1.3,0.13333,46499.35
533,12:54:59.380000,-0.37338,-1.157,-0.1289,-1.23333,1.1,0.13333,46499.38
534,12:54:59.410000,-0.14073,-0.70121,-0.05226,-1.33333,0.96667,0.2,46499.41
535,12:54:59.440000,-0.49857,-0.87236,-0.05276,-0.93333,1.2,0.03333,46499.44
536,12:54:59.470000,-0.54976,-0.59736,-0.04861,-0.86667,1.06667,-0.0,46499.47
537,12:54:59.500000,-0.59096,-0.69942,-0.02614,-1.1,0.9,0.03333,46499.5
538,12:54:59.530000,-0.31522,-0.79742,-0.00675,-1.16667,0.73333,0.03333,46499.53
539,12:54:59.560000,-0.36288,-0.72331,-0.82026,-0.86667,0.8,0.06667,46499.56
540,12:54:59.600000,-0.43767,-0.50831,-1.34356,-0.9,0.7,-0.1,46499.6
541,12:54:59.630000,-0.43767,-0.50831,-1.34356,-0.9,0.7,-0.1,46499.63
542,12:54:59.660000,-0.11602,-0.83131,-3.01863,-0.6,0.7,-0.03333,46499.66
543,12:54:59.690000,-0.68951,-0.39131,-3.27016,-0.46667,0.73333,-0.03333,46499.69
544,12:54:59.720000,0.103,-0.99831,-3.99519,-0.43333,0.13333,-0.06667,46499.72
545,12:54:59.750000,-0.09151,-0.49442,-4.39527,-0.26667,0.26667,-0.1,46499.75
546,12:54:59.770000,-0.17951,-0.39642,-4.31877,-0.13333,0.33333,-0.2,46499.77
547,12:54:59.810000,-0.17951,-0.39642,-4.31877,-0.13333,0.33333,-0.2,46499.81
548,12:54:59.840000,0.46298,-0.58736,-3.23686,0.06667,0.2,-0.1,46499.84
549,12:54:59.870000,0.02098,-0.37136,-3.21009,0.16667,0.23333,-0.13333,46499.87
550,12:54:59.900000,0.05098,-0.33336,-2.62825,0.06667,0.0,-0.13333,46499.9
551,12:54:59.930000,0.15898,-0.53836,-2.36305,-0.06667,-0.2,-0.06667,46499.93
552,12:54:59.960000,-0.03802,-0.45036,-2.32892,0.2,0.13333,-0.0,46499.96
553,12:54:59.990000,-0.03802,-0.45036,-2.32892,0.2,0.13333,-0.0,46499.99
554,12:55:00.020000,0.03098,-0.80336,-1.91199,0.13333,-0.26667,-0.0,46500.02
555,12:55:00.050000,0.10898,-0.62636,-2.1184,0.2,-0.33333,-0.0,46500.05
556,12:55:00.090000,0.10898,-0.62636,-2.1184,0.2,-0.33333,-0.0,46500.09
557,12:55:00.110000,-0.838,-0.26536,-2.73345,0.0,-0.96667,0.03333,46500.11
558,12:55:00.140000,0.98198,-0.95036,-1.8473,0.1,-1.1,0.06667,46500.14
559,12:55:00.180000,0.5489,-0.92136,-2.15017,0.4,-0.63333,0.03333,46500.18
560,12:55:00.200000,-0.14726,-0.90136,-1.79524,0.2,-2.0,0.06667,46500.2
561,12:55:00.240000,1.13047,-1.29336,-0.29656,0.23333,-2.23333,0.16667,46500.24
562,12:55:00.270000,-0.95957,-0.44036,-0.07077,1.1,-1.43333,0.06667,46500.27
563,12:55:00.310000,-0.28773,-0.45036,-0.07916,0.86667,-2.23333,0.1,46500.31
564,12:55:00.340000,-0.28773,-0.45036,-0.07916,0.86667,-2.23333,0.1,46500.34
565,12:55:00.380000,0.02333,-1.23436,-0.08994,1.33333,-1.4,0.23333,46500.38
566,12:55:00.410000,-0.51217,-0.48936,-0.292,1.13333,-2.4,0.3,46500.41
567,12:55:00.440000,-0.51217,-0.48936,-0.292,1.13333,-2.4,0.3,46500.44
568,12:55:00.460000,-0.51217,-0.48936,-0.292,1.13333,-2.4,0.3,46500.46
569,12:55:00.510000,0.15175,-1.53,0.41643,0.53333,-2.76667,0.46667,46500.51
570,12:55:00.540000,0.15175,-1.53,0.41643,0.53333,-2.76667,0.46667,46500.54
571,12:55:00.570000,0.15175,-1.53,0.41643,0.53333,-2.76667,0.46667,46500.57
572,12:55:00.600000,-0.84364,-0.90779,-0.60667,0.66667,-1.66667,0.5,46500.6
573,12:55:00.640000,-0.39317,-1.03479,-0.13846,0.63333,-2.03333,0.46667,46500.64
574,12:55:00.660000,0.60649,-0.47658,0.13302,1.0,-1.1,0.46667,46500.66
575,12:55:00.700000,-0.66452,-0.43,-0.34697,0.53333,-1.76667,0.43333,46500.7
576,12:55:00.730000,-0.66452,-0.43,-0.34697,0.53333,-1.76667,0.43333,46500.73
577,12:55:00.760000,0.77493,-0.44638,0.16277,0.9,-0.6,0.46667,46500.76
578,12:55:00.780000,-0.38207,-0.18951,-0.0517,0.9,-0.83333,0.43333,46500.78
579,12:55:00.820000,0.59241,0.17661,0.02806,0.6,-1.83333,0.13333,46500.82
580,12:55:00.850000,1.04678,0.04977,0.22766,0.66667,-1.6,0.13333,46500.85
581,12:55:00.880000,-0.66946,0.18625,0.20259,1.0,-0.83333,0.23333,46500.88
582,12:55:00.910000,-0.77017,0.69501,0.29898,0.9,-0.9,0.23333,46500.91
583,12:55:00.940000,0.276,-0.258,0.43976,0.56667,-0.6,0.13333,46500.94
584,12:55:00.970000,0.247,-0.689,1.06401,0.73333,-0.23333,0.26667,46500.97
585,12:55:01.010000,-0.263,0.25917,0.51057,0.56667,-0.13333,0.26667,46501.01
586,12:55:01.050000,0.266,-0.50483,0.88885,0.36667,-0.4,0.16667,46501.05
587,12:55:01.070000,-0.14317,-0.14283,0.88737,0.53333,0.1,0.2,46501.07
588,12:55:01.110000,-0.68217,-0.14283,0.77387,0.4,0.03333,0.16667,46501.11
589,12:55:01.140000,-0.27017,-0.18183,1.06825,0.0,-0.33333,-0.0,46501.14
590,12:55:01.170000,-0.06417,-0.11283,0.71143,0.3,0.23333,0.03333,46501.17
591,12:55:01.200000,-0.64946,0.07317,0.6368,0.23333,0.16667,-0.0,46501.2
592,12:55:01.240000,-0.42346,0.03417,0.65839,0.0,-0.1,-0.0,46501.24
593,12:55:01.270000,0.15454,-0.365,0.88921,-0.16667,-0.23333,-0.03333,46501.27
594,12:55:01.310000,0.33154,-0.513,0.50041,0.06667,0.16667,-0.0,46501.31
595,12:55:01.340000,-0.40982,-0.13799,0.389,0.1,0.06667,-0.0,46501.34
596,12:55:01.370000,0.27718,-0.82375,0.60436,-0.23333,-0.13333,-0.0,46501.37
597,12:55:01.400000,-0.27722,-0.62723,0.28511,0.06667,0.23333,0.03333,46501.4
598,12:55:01.430000,-0.88522,-0.38223,-0.28235,-0.03333,0.03333,-0.0,46501.43
599,12:55:01.460000,-0.32959,-1.05939,0.3578,0.0,0.0,-0.0,46501.46
600,12:55:01.490000,-0.24159,-0.87339,0.35002,0.06667,0.16667,-0.0,46501.49
601,12:55:01.530000,-0.93989,-0.71716,-0.08955,0.0,0.03333,-0.06667,46501.53
602,12:55:01.550000,-0.51789,-1.03116,0.21876,-0.13333,-0.16667,-0.1,46501.55
603,12:55:01.590000,-0.20389,-1.08016,0.41562,0.1,0.03333,-0.0,46501.59
604,12:55:01.620000,-0.56689,-0.80516,0.19837,0.16667,0.16667,-0.0,46501.62
605,12:55:01.640000,-0.55907,-1.03251,0.42198,-0.06667,-0.16667,-0.06667,46501.64
606,12:55:01.670000,-0.51907,-1.20951,0.32926,0.06667,0.16667,-0.03333,46501.67
607,12:55:01.700000,-0.76507,-0.98351,0.13205,0.03333,0.1,-0.0,46501.7
608,12:55:01.730000,-0.76507,-0.98351,0.13205,0.03333,0.1,-0.0,46501.73
609,12:55:01.770000,-0.85309,-1.24851,0.25788,0.03333,0.03333,-0.03333,46501.77
610,12:55:01.800000,-1.05909,-1.07151,0.19045,0.1,0.1,-0.03333,46501.8
611,12:55:01.830000,-0.49007,-1.14051,0.33694,0.0,0.03333,-0.03333,46501.83
612,12:55:01.860000,-0.64707,-1.20951,0.20477,0.0,0.06667,-0.03333,46501.86
613,12:55:01.890000,-0.49007,-1.25851,0.25383,0.03333,0.03333,-0.03333,46501.89
614,12:55:01.920000,-0.53907,-0.93316,0.40291,0.06667,0.06667,-0.0,46501.92
615,12:55:01.960000,-0.80407,-0.74616,0.12901,0.0,0.0,-0.03333,46501.96
616,12:55:01.990000,-0.32189,-0.97216,0.37184,0.0,0.0,-0.03333,46501.99
617,12:55:02.030000,-0.43989,-0.86339,0.54842,0.06667,0.1,-0.0,46502.03
618,12:55:02.050000,-0.43989,-0.86339,0.54842,0.06667,0.1,-0.0,46502.05
619,12:55:02.110000,-0.12589,-0.82439,0.63395,-0.16667,0.16667,-0.0,46502.11
620,12:55:02.140000,-0.23507,-1.30516,0.50894,-0.06667,0.43333,0.06667,46502.14
621,12:55:02.160000,-1.07789,-0.99351,0.45633,-0.03333,0.43333,-0.03333,46502.16
622,12:55:02.190000,-0.59442,-1.36551,0.86268,-0.33333,0.46667,-0.0,46502.19
623,12:55:02.220000,-0.59442,-1.36551,0.86268,-0.33333,0.46667,-0.0,46502.22
624,12:55:02.330000,-1.209,-1.63571,1.61003,-0.26667,1.4,-0.1,46502.33
625,12:55:02.380000,-1.38264,-1.27938,0.95862,-0.3,3.13333,-0.03333,46502.38
626,12:55:02.400000,0.1046,-1.81171,1.03153,-0.96667,2.43333,0.06667,46502.4
627,12:55:02.440000,-0.14172,-1.61571,0.65176,-0.9,2.8,0.16667,46502.44
628,12:55:02.470000,-0.57558,-1.57946,0.217,-0.86667,2.93333,0.13333,46502.47
629,12:55:02.500000,0.20112,-1.41658,0.34439,-1.06667,2.4,0.26667,46502.5
630,12:55:02.530000,0.08764,-1.597,0.23254,-1.1,2.66667,0.33333,46502.53
631,12:55:02.560000,-0.88572,-0.85569,-0.42496,-1.03333,2.33333,0.23333,46502.56
632,12:55:02.590000,-0.88572,-0.85569,-0.42496,-1.03333,2.33333,0.23333,46502.59
633,12:55:02.620000,-0.50042,-1.20179,-0.16267,-1.4,2.0,0.4,46502.62
634,12:55:02.650000,-1.34786,-1.245,-0.37183,-1.43333,1.86667,0.36667,46502.65
635,12:55:02.680000,-0.91898,-1.03,-0.2282,-1.33333,1.56667,0.26667,46502.68
636,12:55:02.710000,-0.2626,-1.15221,-0.06003,-1.26667,1.56667,0.26667,46502.71
637,12:55:02.740000,-0.96396,-0.71536,-0.10701,-1.46667,1.93333,0.46667,46502.74
638,12:55:02.770000,-0.7061,-1.23331,-0.60882,-1.2,1.2,0.26667,46502.77
639,12:55:02.810000,-1.16756,-1.198,-0.98181,-1.06667,1.16667,0.3,46502.81
640,12:55:02.830000,-1.16756,-1.198,-0.98181,-1.06667,1.16667,0.3,46502.83
641,12:55:02.860000,-1.466,-0.729,-3.35841,-1.26667,1.06667,0.36667,46502.86
642,12:55:02.890000,-0.80456,-0.54542,-3.51173,-1.3,0.0,-0.1,46502.89
643,12:55:02.920000,-0.09856,-0.87942,-3.86602,-1.3,0.0,-0.03333,46502.92
644,12:55:02.960000,0.14644,-0.97742,-4.48023,-0.93333,0.33333,-0.06667,46502.96
645,12:55:02.990000,0.0289,-0.474,-4.2032,-0.73333,0.3,-0.06667,46502.99
646,12:55:03.020000,-0.20267,-0.346,-4.46303,-0.7,0.26667,-0.06667,46503.02
647,12:55:03.050000,0.01333,-0.581,-4.62634,-0.66667,0.16667,-0.1,46503.05
648,12:55:03.070000,0.13774,-0.42031,-4.97662,-0.5,0.1,-0.06667,46503.07
649,12:55:03.100000,0.13774,-0.42031,-4.97662,-0.5,0.1,-0.06667,46503.1
650,12:55:03.130000,-0.13688,0.00558,-4.91108,-0.06667,-0.1,-0.1,46503.13
